date,BGN/1/ბულგარული ლევი,DKK/10/დანიური კრონი,EUR/1/ევრო,GBP/1/დიდი ბრიტანეთის გირვანქა სტერლინგი,ISK/100/ისლანდიური კრონი,RSD/100/სერბიული დინარი,NOK/10/ნორვეგიული კრონი,PLN/10/პოლონური ზლოტი,"ROL/10,000/რუმინული ლეი",RON/10/რუმინული ლეი,HUF/100/უნგრული ფორინტი,SEK/10/შვედური კრონი,CHF/1/შვეიცარიული ფრანკი ,CZK/10/ჩეხური კრონა,USD/1/აშშ დოლარი,CAD/1/კანადური დოლარი,AUD/1/ავსტრალიური დოლარი,EGP/10/ეგვიპტური გირვანქა,"TRL/1,000,000/თურქული ლირა",TRY/1/თურქული ლირა,JPY/100/იაპონური იენი,AED/10/არაბეთის გაერთიანებული საამიროების დირჰამი,"IRR/10,000/ირანული რიალი",ILS/10/ისრაელის შეკელი,SGD/1/სინგაპურული დოლარი,KWD/1/ქუვეითური დინარი,CNY/10/ჩინური იუანი,HKD/10/ჰონკონგური დოლარი,INR/100/ინდური რუპია,NZD/1/ახალზელანდიური დოლარი,RUB/100/რუსული რუბლი,"AZM/1,000/აზერბაიჯანული მანათი",AZN/1/აზერბაიჯანული მანათი,"BYR/10,000/ბელარუსული რუბლი",BYN/1/ბელარუსული რუბლი,EEK/10/ესტონური კრონა,"TMM/1,000/თურქმენული მანათი",TMT/10/თურქმენული მანათი,LVL/1/ლატვიური ლატი,LTL/10/ლიტვური ლიტი,MDL/10/მოლდოვური ლეი,"AMD/1,000/სომხური დრამი",TJS/10/ტაჯიკური სომონი,"UZS/1,000/უზბეკური სუმი",UAH/10/უკრაინული გრივნა,KZT/100/ყაზახური ტენგე,KGS/100/ყირგიზული სომი,ZAR/10/სამხრეთ აფრიკული რანდი,BRL/1/ბრაზილიური რიალი,QAR/10/კატარული რიალი,"KRW/1,000/სამხრეთ კორეული ვონი",CYP/1/კვიპროსული გირვანქა სტერლინგი,ATS/10/ავსტრიული შილინგი,BEF/100/ბელგიური ფრანკი,DEM/1/გერმანული მარკა,NLG/10/ჰოლანდიური გულდენი,"ITL/1,000/იტალიური ლირა",FIM/10/ფინური მარკა,FRF/10/ფრანგული ფრანკი,ESP/100/ესპანური პესეტა,GRD/100/ბერძნული დრაჰმა,IEP/1/ირლანდიური ფუნტი,LUF/100/ლუქსემბურგული ფრანკი,"PTE/1,000/პორტუგალიური ესკუდო"
Sat Apr 07 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9230,,,,,,,,,1.2024,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7828,,,,,,,,,,0.9388,,0.9483,,,,,,,
Sun Apr 08 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9230,,,,,,,,,1.2024,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7828,,,,,,,,,,0.9388,,0.9483,,,,,,,
Mon Apr 09 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9230,,,,,,,,,1.2024,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7828,,,,,,,,,,0.9388,,0.9483,,,,,,,
Tue Apr 10 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9230,,,,,,,,,1.2024,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7828,,,,,,,,,,0.9388,,0.9483,,,,,,,
Wed Apr 11 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9808,,,,,,,,,1.2107,,2.0620,,,,,,,,,,,,,,,,7.1600,,,,,,,,,,,3.7810,,,3.7974,,,,,,,,,,0.9446,,0.9542,,,,,,,
Thu Apr 12 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9573,,,,,,,,,1.2032,,2.0630,,,,,,,,,,,,,,,,7.1500,,,,,,,,,,,3.7830,,,3.8073,,,,,,,,,,0.9380,,0.9475,,,,,,,
Fri Apr 13 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9465,,,,,,,,,1.1974,,2.0500,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7590,,,3.7837,,,,,,,,,,0.9300,,0.9394,,,,,,,
Sat Apr 14 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9179,,,,,,,,,1.1906,,2.0300,,,,,,,,,,,,,,,,7.0400,,,,,,,,,,,3.7230,,,3.7471,,,,,,,,,,0.9259,,0.9353,,,,,,,
Sun Apr 15 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9179,,,,,,,,,1.1906,,2.0300,,,,,,,,,,,,,,,,7.0400,,,,,,,,,,,3.7230,,,3.7471,,,,,,,,,,0.9259,,0.9353,,,,,,,
Mon Apr 16 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9179,,,,,,,,,1.1906,,2.0300,,,,,,,,,,,,,,,,7.0400,,,,,,,,,,,3.7230,,,3.7471,,,,,,,,,,0.9259,,0.9353,,,,,,,
Tue Apr 17 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9179,,,,,,,,,1.1906,,2.0300,,,,,,,,,,,,,,,,7.0400,,,,,,,,,,,3.7230,,,3.7471,,,,,,,,,,0.9259,,0.9353,,,,,,,
Wed Apr 18 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9376,,,,,,,,,1.1933,,2.0400,,,,,,,,,,,,,,,,7.0700,,,,,,,,,,,3.7410,,,3.7778,,,,,,,,,,0.9282,,0.9376,,,,,,,
Thu Apr 19 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.8878,,,,,,,,,1.1671,,2.0200,,,,,,,,,,,,,,,,6.9900,,,,,,,,,,,3.7040,,,3.7275,,,,,,,,,,0.9098,,0.9190,,,,,,,
Fri Apr 20 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9297,,,,,,,,,1.1865,,2.0500,,,,,,,,,,,,,,,,7.0900,,,,,,,,,,,3.7590,,,3.7837,,,,,,,,,,0.9308,,0.9402,,,,,,,
Sat Apr 21 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9634,,,,,,,,,1.2028,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7849,,,,,,,,,,0.9407,,0.9502,,,,,,,
Sun Apr 22 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9634,,,,,,,,,1.2028,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7849,,,,,,,,,,0.9407,,0.9502,,,,,,,
Mon Apr 23 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9634,,,,,,,,,1.2028,,2.0501,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7600,,,3.7849,,,,,,,,,,0.9407,,0.9502,,,,,,,
Tue Apr 24 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9736,,,,,,,,,1.2189,,2.0600,,,,,,,,,,,,,,,,7.1300,,,,,,,,,,,3.7780,,,3.8033,,,,,,,,,,0.9532,,0.9628,,,,,,,
Wed Apr 25 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9641,,,,,,,,,1.2088,,2.0601,,,,,,,,,,,,,,,,7.1400,,,,,,,,,,,3.7780,,,3.8036,,,,,,,,,,0.9453,,0.9549,,,,,,,
Thu Apr 26 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9430,,,,,,,,,1.1990,,2.0520,,,,,,,,,,,,,,,,7.1000,,,,,,,,,,,3.7630,,,3.7884,,,,,,,,,,0.9380,,0.9474,,,,,,,
Fri Apr 27 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9600,,,,,,,,,1.2026,,2.0550,,,,,,,,,,,,,,,,7.1200,,,,,,,,,,,3.7690,,,3.7943,,,,,,,,,,0.9416,,0.9512,,,,,,,
Sat Apr 28 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9695,,,,,,,,,1.2119,,2.0600,,,,,,,,,,,,,,,,7.1300,,,,,,,,,,,3.7780,,,3.8033,,,,,,,,,,0.9526,,0.9622,,,,,,,
Sun Apr 29 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9695,,,,,,,,,1.2119,,2.0600,,,,,,,,,,,,,,,,7.1300,,,,,,,,,,,3.7780,,,3.8033,,,,,,,,,,0.9526,,0.9622,,,,,,,
Mon Apr 30 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9695,,,,,,,,,1.2119,,2.0600,,,,,,,,,,,,,,,,7.1300,,,,,,,,,,,3.7780,,,3.8033,,,,,,,,,,0.9526,,0.9622,,,,,,,
Tue May 01 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9422,,,,,,,,,1.1887,,2.0500,,,,,,,,,,,,,,,,7.0800,,,,,,,,,,,3.7360,,,3.7854,,,,,,,,,,0.9338,,0.9432,,,,,,,
Wed May 02 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9507,,,,,,,,,1.1890,,2.0610,,,,,,,,,,,,,,,,7.1200,,,,,,,,,,,3.7560,,,3.8057,,,,,,,,,,0.9352,,0.9447,,,,,,,
Thu May 03 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9589,,,,,,,,,1.1951,,2.0610,,,,,,,,,,,,,,,,7.1300,,,,,,,,,,,3.7560,,,3.8057,,,,,,,,,,0.9416,,0.9511,,,,,,,
Fri May 04 2001 00:00:00 GMT+0500 (Georgia Summer Time),,,,2.9501,,,,,,,,,1.1934,,2.0550,,,,,,,,,,,,,,,,7.0900,,,,,,,,,,,3.7440,,,3.7946,,,,,,,,,,0.9416,,0.9511,,,,,,,
Sat May 05 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4670,1.8408,2.9598,2.0170,,2.2780,,,,,2.0160,1.1943,,2.0635,1.3473,1.0699,5.3070,1.7900,,1.7040,,,,1.1320,6.7217,,,,,7.1200,0.4506,,15.2000,,1.1773,,,3.2889,5.1599,,3.7550,,,3.8103,1.4130,,,,,,,1.3384,4.5654,0.9416,8.3573,0.9511,3.0974,2.8075,1.1068,0.5404,2.3384,4.5653,9.1862
Sun May 06 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4670,1.8408,2.9598,2.0170,,2.2780,,,,,2.0160,1.1943,,2.0635,1.3473,1.0699,5.3070,1.7900,,1.7040,,,,1.1320,6.7217,,,,,7.1200,0.4506,,15.2000,,1.1773,,,3.2889,5.1599,,3.7550,,,3.8103,1.4130,,,,,,,1.3384,4.5654,0.9416,8.3573,0.9511,3.0974,2.8075,1.1068,0.5404,2.3384,4.5653,9.1862
Mon May 07 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4670,1.8408,2.9598,2.0170,,2.2780,,,,,2.0160,1.1943,,2.0635,1.3473,1.0699,5.3070,1.7900,,1.7040,,,,1.1320,6.7217,,,,,7.1200,0.4506,,15.2000,,1.1773,,,3.2889,5.1599,,3.7550,,,3.8103,1.4130,,,,,,,1.3384,4.5654,0.9416,8.3573,0.9511,3.0974,2.8075,1.1068,0.5404,2.3384,4.5653,9.1862
Tue May 08 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4550,1.8322,2.9505,2.0300,,2.2730,,,,,2.0140,1.1871,,2.0550,1.3399,1.0636,5.3100,1.8300,,1.6940,,,,1.1261,6.6922,,,,,7.0900,0.4446,,15.1000,,1.1718,,,3.2733,5.1400,,3.7350,,,3.7946,1.4060,,,,,,,1.3322,4.5445,0.9373,8.3191,0.9468,3.0833,2.7947,1.1018,0.5380,2.3272,4.5445,9.1443
Wed May 09 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4410,1.8221,2.9468,2.0300,,2.2600,,,,,1.9990,1.1822,,2.0550,1.3325,1.0640,5.3030,1.7900,,1.6900,,,,1.1263,6.6879,,,,,7.0900,0.4443,,15.1000,,1.1646,,,3.2665,5.1398,,3.7310,,,3.7880,1.4050,,,,,,,1.3243,4.5175,0.9317,8.2696,0.9411,3.0650,2.7781,1.0952,0.5348,2.3133,4.5175,9.0901
Thu May 10 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4410,1.8221,2.9468,2.0300,,2.2600,,,,,1.9990,1.1822,,2.0550,1.3325,1.0640,5.3030,1.7900,,1.6900,,,,1.1263,6.6879,,,,,7.0900,0.4443,,15.1000,,1.1646,,,3.2665,5.1398,,3.7310,,,3.7880,1.4050,,,,,,,1.3243,4.5175,0.9317,8.2696,0.9411,3.0650,2.7781,1.0952,0.5348,2.3133,4.5175,9.0901
Fri May 11 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4430,1.8226,2.9232,2.1150,,2.2610,,,,,2.0120,1.1842,,2.0560,1.3356,1.0771,5.3260,1.8000,,1.6820,,,,1.1304,6.6870,,,,,7.0900,0.4445,,15.1000,,1.1654,,,3.2640,5.1425,,3.7290,,,3.7973,1.4060,,,,,,,1.3254,4.5212,0.9325,8.2763,0.9419,3.0675,2.7804,1.0961,0.5352,2.3144,4.5212,9.0973
Sat May 12 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4310,1.8148,2.9277,2.0990,,2.2570,,,,,2.0130,1.1809,,2.0595,1.3356,1.0783,5.2970,1.7900,,1.6780,,,,1.1353,6.6953,,,,,7.1100,0.4454,,15.1000,,1.1596,,,3.2649,5.1493,,3.7190,,,3.8036,1.4070,,,,,,,1.3199,4.5024,0.9286,8.2353,0.9372,3.0547,2.7688,1.0915,0.5325,2.3033,4.4988,9.0523
Sun May 13 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4310,1.8148,2.9277,2.0990,,2.2570,,,,,2.0130,1.1809,,2.0595,1.3356,1.0783,5.2970,1.7900,,1.6780,,,,1.1353,6.6953,,,,,7.1100,0.4454,,15.1000,,1.1596,,,3.2649,5.1493,,3.7190,,,3.8036,1.4070,,,,,,,1.3199,4.5024,0.9286,8.2353,0.9372,3.0547,2.7688,1.0915,0.5325,2.3033,4.4988,9.0523
Mon May 14 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4310,1.8148,2.9277,2.0990,,2.2570,,,,,2.0130,1.1809,,2.0595,1.3356,1.0783,5.2970,1.7900,,1.6780,,,,1.1353,6.6953,,,,,7.1100,0.4454,,15.1000,,1.1596,,,3.2649,5.1493,,3.7190,,,3.8036,1.4070,,,,,,,1.3199,4.5024,0.9286,8.2353,0.9372,3.0547,2.7688,1.0915,0.5325,2.3033,4.4988,9.0523
Tue May 15 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4130,1.8002,2.9193,2.1000,,2.2480,,,,,2.0100,1.1744,,2.0595,1.3295,1.0690,5.3140,1.8000,,1.6790,,,,1.1348,6.6908,,,,,7.0900,0.4452,,15.1000,,1.1510,,,3.2587,5.1493,,3.7180,,,3.8033,1.4070,,,,,,,1.3090,4.4651,0.9209,8.1735,0.9302,3.0294,2.7459,1.0825,0.5286,2.2858,4.4651,8.9844
Wed May 16 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4250,1.8080,2.9324,2.0910,,2.2600,,,,,2.0090,1.1807,,2.0670,1.3308,1.0686,5.3270,1.8100,,1.6770,,,,1.1362,6.7136,,,,,7.1100,0.4468,,15.2000,,1.1556,,,3.2747,5.1693,,3.7290,,,3.8203,1.4150,,,,,,,1.3148,4.4849,0.9250,8.2098,0.9343,3.0429,2.7581,1.0873,0.5309,2.2960,4.4849,9.0246
Thu May 17 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4460,1.8252,2.9504,2.0840,,2.2750,,,,,2.0230,1.1911,,2.0709,1.3400,1.0816,5.3310,1.8200,,1.6710,,,,1.1423,6.7280,,,,,7.1300,0.4479,,15.2000,,1.1670,,,3.2866,5.1776,,3.7350,,,3.8314,1.4170,,,,,,,1.3270,4.5268,0.9336,8.2865,0.9431,3.0713,2.7839,1.0975,0.5359,2.3173,4.5268,9.1084
Fri May 18 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4650,1.8388,2.9708,2.0830,,2.2950,,,,,2.0330,1.1996,,2.0785,1.3513,1.0908,5.3640,1.8600,,1.6890,,,,1.1495,6.7565,,,,,7.1400,0.4494,,15.3000,,1.1759,,,3.3076,5.1963,,3.7410,,,3.8448,1.4230,,,,,,,1.3368,4.5599,0.9405,8.3471,0.9500,3.0938,2.8043,1.1055,0.5398,2.3344,4.5599,9.1754
Sat May 19 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4560,1.8318,2.9683,2.0660,,2.2950,,,,,2.0340,1.1947,,2.0785,1.3525,1.0950,5.3460,1.8700,,1.6860,,,,1.1508,6.7541,,,,,7.1400,0.4494,,15.3000,,1.1716,,,3.3024,5.1956,,3.7410,,,3.8430,1.4230,,,,,,,1.3321,4.5440,0.9372,8.3180,0.9467,3.0829,2.7944,1.1017,0.5379,2.3260,4.5440,9.1431
Sun May 20 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4560,1.8318,2.9683,2.0660,,2.2950,,,,,2.0340,1.1947,,2.0785,1.3525,1.0950,5.3460,1.8700,,1.6860,,,,1.1508,6.7541,,,,,7.1400,0.4494,,15.3000,,1.1716,,,3.3024,5.1956,,3.7410,,,3.8430,1.4230,,,,,,,1.3321,4.5440,0.9372,8.3180,0.9467,3.0829,2.7944,1.1017,0.5379,2.3260,4.5440,9.1431
Mon May 21 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4560,1.8318,2.9683,2.0660,,2.2950,,,,,2.0340,1.1947,,2.0785,1.3525,1.0950,5.3460,1.8700,,1.6860,,,,1.1508,6.7541,,,,,7.1400,0.4494,,15.3000,,1.1716,,,3.3024,5.1956,,3.7410,,,3.8430,1.4230,,,,,,,1.3321,4.5440,0.9372,8.3180,0.9467,3.0829,2.7944,1.1017,0.5379,2.3260,4.5440,9.1431
Tue May 22 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4440,1.8221,2.9881,2.0730,,2.2980,,,,,2.0320,1.1894,,2.0800,1.3576,1.0993,5.3610,1.8700,,1.6870,,,,1.1482,6.7585,,,,,7.1500,0.4497,,15.3000,,1.1658,,,3.3021,5.1996,,3.7450,,,3.8440,1.4240,,,,,,,1.3255,4.5214,0.9326,8.2766,0.9420,3.0677,2.7806,1.0962,0.5353,2.3146,4.5214,9.0977
Wed May 23 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4430,1.8213,2.9937,2.0740,,2.2960,,,,,2.0330,1.1889,,2.0801,1.3546,1.0933,5.3610,1.8800,,1.6940,,,,1.1502,6.7615,,,,,7.1500,0.4495,,15.3000,,1.1646,,,3.3038,5.1995,,3.7410,,,3.8428,1.4240,,,,,,,1.3247,4.5186,0.9320,8.2714,0.9414,3.0657,2.7788,1.0955,0.5349,2.3129,4.5186,9.0921
Thu May 24 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.4030,1.7913,2.9600,2.0570,,2.2570,,,,,1.9950,1.1742,,2.0800,1.3472,1.0791,5.3780,1.8700,,1.7180,,,,1.1525,6.7576,,,,,7.1500,0.4493,,15.3000,,1.1531,,,3.2911,5.1999,,3.7400,,,3.8433,1.4230,,,,,,,1.3025,4.4431,0.9164,8.1333,0.9257,3.0145,2.7324,1.0772,0.5260,2.2745,4.4431,8.9401
Fri May 25 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3790,1.7735,2.9308,2.0470,,2.2310,,,,,1.9660,1.1635,,2.0740,1.3377,1.0631,5.3630,1.8700,,1.7300,,,,1.1506,6.7355,,,,,7.1300,0.4480,,15.2000,,1.1333,,,3.2775,5.1850,,3.7290,,,3.8322,1.4200,,,,,,,1.2891,4.3973,0.9070,8.0497,0.9161,2.9835,2.7043,1.0661,0.5206,2.2519,4.3973,8.8481
Sat May 26 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3920,1.7830,2.9275,2.0520,,2.2550,,,,,1.9770,1.1677,,2.0699,1.3411,1.0797,5.3760,1.8600,,1.7220,,,,1.1477,6.7235,,,,,7.1100,0.4472,,15.2000,,1.1401,,,3.2762,5.1748,,3.7270,,,3.8254,1.4170,,,,,,,1.2965,4.4226,0.9122,8.0957,0.9214,3.0006,2.7198,1.0722,0.5236,2.2641,4.4226,8.8990
Sun May 27 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3920,1.7830,2.9275,2.0520,,2.2550,,,,,1.9770,1.1677,,2.0699,1.3411,1.0797,5.3760,1.8600,,1.7220,,,,1.1477,6.7235,,,,,7.1100,0.4472,,15.2000,,1.1401,,,3.2762,5.1748,,3.7270,,,3.8254,1.4170,,,,,,,1.2965,4.4226,0.9122,8.0957,0.9214,3.0006,2.7198,1.0722,0.5236,2.2641,4.4226,8.8990
Mon May 28 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3920,1.7830,2.9275,2.0520,,2.2550,,,,,1.9770,1.1677,,2.0699,1.3411,1.0797,5.3760,1.8600,,1.7220,,,,1.1477,6.7235,,,,,7.1100,0.4472,,15.2000,,1.1401,,,3.2762,5.1748,,3.7270,,,3.8254,1.4170,,,,,,,1.2965,4.4226,0.9122,8.0957,0.9214,3.0006,2.7198,1.0722,0.5236,2.2641,4.4226,8.8990
Tue May 29 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3870,1.7794,2.9393,2.0460,,2.2500,,,,,1.9650,1.1661,,2.0698,1.3386,1.0773,5.3410,1.8600,,1.7100,,,,1.1429,6.7203,,,,,7.1200,0.4468,,15.2000,,1.1374,,,3.2703,5.1744,,3.7270,,,3.8247,1.4170,,,,,,,1.2939,4.4136,0.9103,8.0792,0.9195,2.9945,2.7143,1.0701,0.5225,2.2594,4.4136,8.8810
Wed May 30 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3570,1.7568,2.9132,2.0190,,2.2230,,,,,1.9400,1.1515,,2.0550,1.3281,1.0608,5.3100,1.8500,,1.7060,,,,1.1350,6.6716,,,,,7.0600,0.4441,,15.0000,,1.1233,,,3.2475,5.1378,,3.7000,,,3.7968,1.4060,,,,,,,1.2773,4.3570,0.8987,7.9759,0.9077,2.9562,2.6795,1.0563,0.5158,2.2313,4.3570,8.7671
Thu May 31 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3530,1.7541,2.9127,1.9890,,2.2190,,,,,1.9380,1.1505,,2.0490,1.3331,1.0610,5.3080,1.8100,,1.7050,,,,1.1333,6.6524,,,,,7.0400,0.4425,,15.0000,,1.1217,,,3.2385,5.1222,,3.6940,,,3.7839,1.4000,,,,,,,1.2754,4.3504,0.8973,7.9638,0.9064,2.9516,2.6754,1.0548,0.5150,2.2271,4.3504,8.7538
Fri Jun 01 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3370,1.7416,2.9092,1.9390,,2.2040,,,,,1.9090,1.1441,,2.0470,1.3237,1.0462,5.2930,1.7700,,1.7190,,,,1.1327,6.6504,,,,,7.0200,0.4416,,15.0000,,1.1137,,,3.2323,5.1175,,3.6800,,,3.7809,1.3980,,,,,,,1.2664,4.3198,0.8910,7.9077,0.9000,2.9309,2.6566,1.0473,0.5114,2.2114,4.3198,8.6921
Sat Jun 02 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3320,1.7371,2.9071,1.9580,,2.1900,,,,,1.9010,1.1426,,2.0470,1.3320,1.0356,5.2670,1.7800,,1.7210,,,,1.1318,6.6472,,,,,7.0200,0.4419,,14.9000,,1.1104,,,3.2292,5.1175,,3.6850,,,3.7823,1.3970,,,,,,,1.2636,4.3102,0.8890,7.8901,0.8980,2.9243,2.6507,1.0450,0.5103,2.2065,4.3102,8.6726
Sun Jun 03 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3320,1.7371,2.9071,1.9580,,2.1900,,,,,1.9010,1.1426,,2.0470,1.3320,1.0356,5.2670,1.7800,,1.7210,,,,1.1318,6.6472,,,,,7.0200,0.4419,,14.9000,,1.1104,,,3.2292,5.1175,,3.6850,,,3.7823,1.3970,,,,,,,1.2636,4.3102,0.8890,7.8901,0.8980,2.9243,2.6507,1.0450,0.5103,2.2065,4.3102,8.6726
Mon Jun 04 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3320,1.7371,2.9071,1.9580,,2.1900,,,,,1.9010,1.1426,,2.0470,1.3320,1.0356,5.2670,1.7800,,1.7210,,,,1.1318,6.6472,,,,,7.0200,0.4419,,14.9000,,1.1104,,,3.2292,5.1175,,3.6850,,,3.7823,1.3970,,,,,,,1.2636,4.3102,0.8890,7.8901,0.8980,2.9243,2.6507,1.0450,0.5103,2.2065,4.3102,8.6726
Tue Jun 05 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3400,1.7438,2.9045,1.9850,,2.1800,,,,,1.8930,1.1460,,2.0470,1.3355,1.0419,5.3030,1.8000,,1.7140,,,,1.1293,6.6634,,,,,7.0200,0.4418,,14.8000,,1.1146,,,3.2302,5.1175,,3.6900,,,3.7872,1.3960,,,,,,,1.2680,4.3254,0.8921,7.9178,0.9011,2.9346,2.6600,1.0487,0.5121,2.2142,4.3254,8.7032
Wed Jun 06 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3220,1.7310,2.8919,1.9780,,2.1710,,,,,1.8790,1.1430,,2.0510,1.3342,1.0362,5.3130,1.7700,,1.7170,,,,1.1319,6.6530,,,,,7.0300,0.4424,,14.9000,,1.1069,,,3.2309,5.1274,,3.6920,,,3.7882,1.3970,,,,,,,1.2580,4.2910,0.8850,7.8549,0.8940,2.9113,2.6389,1.0404,0.5080,2.1979,4.2910,8.6342
Thu Jun 07 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3610,1.7590,2.8935,1.9750,,2.2080,,,,,1.9070,1.1602,,2.0600,1.3466,1.0590,5.3260,1.7500,,1.7110,,,,1.1374,6.6855,,,,,7.0600,0.4443,,14.9000,,1.1251,,,3.2533,5.1514,,3.7080,,,3.8064,1.4040,,,,,,,1.2783,4.3604,0.8994,7.9820,0.9084,2.9584,2.6816,1.0572,0.5162,2.2335,4.3604,8.7739
Fri Jun 08 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3460,1.7482,2.8746,1.9790,,2.2020,,,,,1.8820,1.1491,,2.0645,1.3566,1.0624,5.3380,1.7800,,1.7180,,,,1.1410,6.6986,,,,,7.0800,0.4450,,14.9000,,1.1184,,,3.2507,5.1624,,3.7150,,,3.8182,1.4090,,,,,,,1.2705,4.3337,0.8938,7.9330,0.9029,2.9403,2.6651,1.0507,0.5130,2.2198,4.3337,8.7200
Sat Jun 09 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3430,1.7466,2.8492,1.9780,,2.2000,,,,,1.8740,1.1478,,2.0645,1.3564,1.0740,5.3480,1.7700,,1.7180,,,,1.1424,6.6901,,,,,7.0800,0.4450,,14.9000,,1.1165,,,3.2471,5.1624,,3.7130,,,3.8224,1.4100,,,,,,,1.2693,4.3297,0.8930,7.9257,0.9020,2.9376,2.6627,1.0497,0.5126,2.2177,4.3297,8.7120
Sun Jun 10 2001 00:00:00 GMT+0500 (Georgia Summer Time),,2.3430,1.7466,2.8492,1.9780,,2.2000,,,,,1.8740,1.1478,,2.0645,1.3564,1.0740,5.3480,1.7700,,1.7180,,,,1.1424,6.6901,,,,,7.0800,0.4450,,14.9000,,1.1165,,,3.2471,5.1624,,3.7130,,,3.8224,1.4100,,,,,,,1.2693,4.3297,0.8930,7.9257,0.9020,2.9376,2.6627,1.0497,0.5126,2.2177,4.3297,8.7120
