District;Station;Note;1;2;3;4;5;6;7;8;10;11;12;14;15;16;17;18;19;22;23;25;26;27;28;30;41
4;04.03.60;;7;0;13;0;229;3;0;28;17;0;0;0;0;0;1;0;9;1;0;1;0;33;1;1;262
4;04.03.68;;13;0;12;1;164;6;0;30;39;0;1;1;0;0;1;0;20;0;0;0;2;29;0;0;268
4;04.03.70;;12;1;27;3;185;13;0;39;15;0;0;1;0;1;0;1;6;1;0;0;4;55;0;0;360
4;04.03.73;;28;0;26;5;174;47;1;34;26;0;2;4;0;0;1;1;11;0;0;0;9;68;0;1;479
4;04.03.75;;17;0;29;6;109;19;1;50;37;0;0;1;0;0;3;6;3;1;5;1;13;49;2;1;330
4;04.03.76;;17;0;30;4;109;17;1;63;20;1;0;2;0;1;1;1;4;0;1;0;2;55;1;0;440
4;04.03.84;;17;1;24;1;167;26;2;42;17;1;0;1;0;0;2;1;2;0;0;0;3;41;0;0;390
4;04.03.85;;22;0;32;0;150;27;2;27;14;0;0;7;1;1;2;0;2;0;0;0;3;80;0;0;362
4;04.03.86;;11;1;22;23;96;15;0;37;19;1;0;1;0;0;0;4;5;0;1;0;7;31;0;0;354
4;04.03.87;;18;1;34;5;171;19;0;30;5;1;1;4;1;0;0;0;10;0;0;0;9;74;0;0;304
4;04.03.88;;15;0;24;0;115;22;0;24;12;0;0;4;0;0;0;1;13;0;0;0;6;41;2;0;383
5;05.02.20;;3;0;9;0;62;4;0;11;3;0;0;4;0;0;0;0;1;0;0;0;2;19;2;0;96
5;05.02.23;;20;0;14;7;167;32;0;60;10;0;0;5;0;0;1;0;6;1;0;2;6;74;1;1;494
5;05.02.24;;21;1;19;1;212;27;0;45;19;0;1;2;0;0;0;3;3;0;1;2;5;73;3;0;486
5;05.02.25;;19;0;21;4;161;46;2;45;14;0;1;10;1;1;1;0;2;0;1;1;10;61;1;0;466
5;05.02.26;;22;0;12;2;116;22;2;29;9;0;2;3;1;0;0;2;3;0;0;0;3;35;0;0;254
